frame 1,0.0007687000033911318
frame 2,0.0007236999808810651
frame 3,0.0006573999999091029
frame 4,0.0005528999899979681
frame 5,0.0005012000037822872
frame 6,0.00047989998711273074
frame 7,0.00042440000106580555
frame 8,0.0003726000140886754
frame 9,0.00032709998777136207
frame 10,0.0003034000110346824
frame 11,0.00028119998751208186
frame 12,0.0002567000046838075
frame 13,0.0015158000169321895
frame 14,0.0014763999788556248
frame 15,0.0015309000154957175
frame 16,0.0015317000215873122
frame 17,0.001728000002913177
frame 18,0.0016502999933436513
frame 19,0.001614599983440712
frame 20,0.001557800016598776
frame 21,0.0014678000006824732
frame 22,0.0016199999954551458
frame 23,0.0014957999810576439
frame 24,0.001531900023110211
frame 25,0.0015856999962124974
frame 26,0.0016044999938458204
frame 27,0.0014596999972127378
frame 28,0.0014207999920472503
frame 29,0.0013461000053212047
frame 30,0.001447199989343062
frame 31,0.001438200008124113
frame 32,0.0012642999936360866
frame 33,0.0012824999867007136
frame 34,0.0008857999928295612
frame 35,0.0008682000043336302
frame 36,0.000815500010503456
frame 37,0.0007475999882444739
frame 38,0.0006861000147182494
frame 39,0.0005883999983780086
frame 40,0.0005577999982051551
frame 41,0.0005082999996375293
frame 42,0.0004791000101249665
frame 43,0.00041030001011677086
frame 44,0.00035940000088885427
frame 45,0.00032279998413287103
frame 46,0.00029880000511184335
frame 47,0.00025129999266937375
frame 48,0.000239099987084046
frame 49,0.00019500000053085387
frame 50,0.00017499999376013875
frame 51,0.00015469998470507562
frame 52,0.00013840000610798597
frame 53,0.0012949999945703894
frame 54,0.001263100013602525
frame 55,0.001210899994475767
frame 56,0.0012042000016663224
frame 57,0.00114079998456873
frame 58,0.0011267999943811446
frame 59,0.0011679999879561365
frame 60,0.0011592000082600862
frame 61,0.0011482000118121505
frame 62,0.0011141999857500196
frame 63,0.0010772999958135188
frame 64,0.0012319000088609755
frame 65,0.0011638000141829252
frame 66,0.0011607000196818262
frame 67,0.001197900011902675
frame 68,0.0009605999803170562
frame 69,0.0007711999933235347
frame 70,0.000667200016323477
frame 71,0.0006132000125944614
frame 72,0.0005614999972749501
frame 73,0.0005605999904219061
frame 74,0.00045769999269396067
frame 75,0.00042890000622719526
frame 76,0.0003717999788932502
frame 77,0.0003333999775350094
frame 78,0.0003031000087503344
frame 79,0.00026369999977760017
frame 80,0.00022539999918080866
frame 81,0.0001970999874174595
frame 82,0.0001728000061120838
frame 83,0.00015380000695586205
frame 84,0.00013780000153928995
frame 85,0.0002314999874215573
frame 86,0.00021510000806301832
frame 87,0.00018740000086836517
frame 88,0.00017100002150982618
frame 89,0.00015609999536536634
frame 90,0.0001370999962091446
frame 91,0.0011239000014029443
frame 92,0.0012459999998100102
frame 93,0.0010882999922614545
frame 94,0.0010981000086758286
frame 95,0.001101300003938377
frame 96,0.0010762999881990254
frame 97,0.0010464999941177666
frame 98,0.0010608000156935304
frame 99,0.0010538999922573566
frame 100,0.000988499989034608
frame 101,0.0009898999996948987
frame 102,0.000908799993339926
frame 103,0.0008970999915618449
frame 104,0.0008277999877464026
frame 105,0.0007977999921422452
frame 106,0.000753400003304705
frame 107,0.0006720999954268336
frame 108,0.0015008999907877296
frame 109,0.0016052999999374151
frame 110,0.0015315999917220324
frame 111,0.0014855999907013029
frame 112,0.0015653999871574342
frame 113,0.0016045000229496509
frame 114,0.0014430999872274697
frame 115,0.0012131999828852713
frame 116,0.0012486999912653118
frame 117,0.0010784000041894615
frame 118,0.0009818000253289938
frame 119,0.0008721000049263239
frame 120,0.0007694000087212771
frame 121,0.000686999992467463
frame 122,0.0006450999935623258
frame 123,0.0006340999971143901
frame 124,0.0005170000076759607
frame 125,0.000624899985268712
frame 126,0.0004189999890513718
frame 127,0.0003473999968264252
frame 128,0.001105000003008172
frame 129,0.0011661000025924295
frame 130,0.0011298999888822436
frame 131,0.0012036000262014568
frame 132,0.0010986000124830753
frame 133,0.0011060000106226653
frame 134,0.0011396000045351684
frame 135,0.0010621999972499907
frame 136,0.0011267000227235258
frame 137,0.0011215000122319907
frame 138,0.0009931999957188964
frame 139,0.001029600010951981
frame 140,0.0010899000044446439
frame 141,0.0009258000063709915
frame 142,0.000905699998838827
frame 143,0.0008617000130470842
frame 144,0.0008430999878328294
frame 145,0.0007760000007692724
frame 146,0.0007699000125285238
frame 147,0.0006669999856967479
frame 148,0.0012942000175826252
frame 149,0.0011660000018309802
frame 150,0.0010322000016458333
frame 151,0.0008962000138126314
frame 152,0.0008465999853797257
frame 153,0.0008764000085648149
frame 154,0.0007678999972995371
frame 155,0.0006894000107422471
frame 156,0.0005979000125080347
frame 157,0.0004754000110551715
frame 158,0.0004419000179041177
frame 159,0.0003577999887056649
frame 160,0.0003080999886151403
frame 161,0.0007743000169284642
frame 162,0.0007094999891705811
frame 163,0.0007993000035639852
frame 164,0.000812400016002357
frame 165,0.0009271000162698328
frame 166,0.0007770000083837658
frame 167,0.0007325000187847763
frame 168,0.0006519000162370503
frame 169,0.0007224000000860542
frame 170,0.000618099991697818
frame 171,0.0005475000070873648
frame 172,0.0005176999839022756
frame 173,0.00047879997873678803
frame 174,0.00042389999725855887
frame 175,0.00039930001366883516
frame 176,0.0004062999796587974
frame 177,0.0003609000123105943
frame 178,0.00034630001755431294
frame 179,0.00030800001695752144
frame 180,0.0002990999782923609
frame 181,0.00027489999774843454
frame 182,0.00030429998878389597
frame 183,0.00022050002007745206
frame 184,0.00019809999503195286
frame 185,0.0001947999990079552
frame 186,0.00017059998936019838
frame 187,0.00014050002209842205
frame 188,0.00012620000052265823
frame 189,0.0012216000177431852
frame 190,0.0011605000181589276
frame 191,0.001182200008770451
frame 192,0.0012134000135120004
frame 193,0.0012231000000610948
frame 194,0.0012461000005714595
frame 195,0.0013093000161461532
frame 196,0.0012617000029422343
frame 197,0.0012759999954141676
frame 198,0.001184399996418506
frame 199,0.0014307000092230737
frame 200,0.0012421999999787658
frame 201,0.0010850999969989061
frame 202,0.0011093999783042818
frame 203,0.0010909000120591372
frame 204,0.0010168000007979572
frame 205,0.0009366000012960285
frame 206,0.0009457999840378761
frame 207,0.0009165999945253134
frame 208,0.000836499995784834
frame 209,0.0007083000091370195
frame 210,0.0006123000057414174
frame 211,0.0006041000015102327
frame 212,0.0005815000040456653
frame 213,0.0004897000035271049
frame 214,0.0004478000046219677
frame 215,0.000388299988117069
frame 216,0.00039499998092651367
frame 217,0.0003687999851536006
frame 218,0.00036589999217540026
frame 219,0.00033459998667240143
frame 220,0.0003176000027451664
frame 221,0.00034649998997338116
frame 222,0.00027099999715574086
frame 223,0.0002657000150065869
frame 224,0.00038040001527406275
frame 225,0.00021580001339316368
frame 226,0.00022449999232776463
frame 227,0.0001700000138953328
frame 228,0.0001568000006955117
frame 229,0.0001956000050995499
frame 230,0.0001765000051818788
frame 231,0.00016220001270994544
frame 232,0.00014960000407882035
frame 233,0.001201099978061393
frame 234,0.0009952000109478831
frame 235,0.0008647000067867339
frame 236,0.0008593999955337495
frame 237,0.000839599990285933
frame 238,0.00090819998877123
frame 239,0.0008522999996785074
frame 240,0.0008214000263251364
frame 241,0.0007852000126149505
frame 242,0.0007292000227607787
frame 243,0.0007211000192910433
frame 244,0.0006530999962706119
frame 245,0.000613499985774979
frame 246,0.0005805999971926212
frame 247,0.0005027000152040273
frame 248,0.00044659999548457563
frame 249,0.00039820000529289246
frame 250,0.00030839999089948833
frame 251,0.00020710000535473228
frame 252,0.0011969000042881817
